pattern,offset
878097,5530712
738838,5530242
687655,5530065
046738,5530044
061224,5529682
723219,5529600
384116,5529559
281003,5529546
122784,5529395
870204,5529107
728502,5528981
569161,5528334
253797,5528260
447757,5528037
368332,5527924
670288,5527911
680249,5527625
626091,5527398
654305,5527309
625371,5527289
863883,5526611
924510,5526296
151119,5525997
222257,5525862
068663,5525785
071919,5525000
915355,5524610
073973,5523594
185647,5523405
383411,5522245
876122,5521983
471649,5521899
233884,5521890
386553,5521388
738374,5521199
708306,5521123
820924,5521016
256974,5519986
498439,5519808
797671,5519799
888586,5519655
714413,5519268
302867,5519225
008718,5518887
713604,5518835
505291,5518464
968391,5518377
730808,5518355
974718,5518037
526422,5517937
967157,5517925
095133,5517565
243932,5517428
319583,5517179
477279,5517056
860387,5517018
854692,5516947
314127,5516928
061775,5516651
057747,5516238
022073,5516029
593138,5515921
300566,5515906
012188,5515506
068833,5515158
667062,5514926
892903,5514756
123924,5514748
611601,5514713
173671,5514706
032812,5514579
430285,5514276
674049,5513767
025600,5513326
243815,5513309
410998,5513148
142904,5512938
119986,5512871
037405,5512251
917077,5511995
791031,5511889
384038,5511798
354938,5511247
012613,5511097
988774,5510970
007151,5510905
785312,5510887
265763,5510554
813787,5510512
748842,5510469
844992,5509940
036993,5509911
517842,5509736
393333,5509642
271461,5509596
234180,5509574
046185,5509462
771190,5509114
084192,5509029
512063,5508967
336255,5508761
212863,5508680
532670,5508546
472211,5508368
535282,5508139
339452,5507847
080629,5507826
036131,5507722
973287,5507671
637117,5507607
462924,5507544
155745,5507469
978200,5507411
480843,5506956
375558,5506436
252220,5506109
658043,5505835
262332,5505695
805537,5505544
912273,5505401
076741,5505387
400298,5505012
255471,5504977
879632,5504854
308254,5504815
925530,5504811
491289,5504354
251802,5504338
293036,5504110
425871,5503900
132472,5503622
069005,5503161
771777,5502987
813035,5502703
190007,5502169
568682,5502065
954665,5501862
119928,5501828
725022,5501702
265745,5501531
992570,5501497
171494,5500784
217409,5500362
912198,5500238
408706,5500230
784206,5500201
451566,5500147
949760,5500137
629460,5499717
482894,5499612
059164,5499564
728707,5499338
070114,5499119
940329,5498860
746915,5498789
988879,5498321
404674,5497615
893208,5497531
402622,5496999
388241,5496563
846105,5495202
145160,5495055
722788,5495011
766653,5494656
738003,5494583
083111,5494514
067427,5494280
797067,5494277
861891,5494001
768261,5493995
853301,5492880
928180,5492646
911143,5492152
048840,5491479
142355,5491337
538980,5491306
123612,5491204
415594,5490828
997876,5490754
210898,5490457
454948,5490330
383087,5490315
911936,5490205
501989,5490128
862108,5490107
362333,5489939
823113,5489909
410081,5489879
683588,5489722
116802,5489526
153819,5489110
728552,5488917
745654,5488720
956753,5488695
943386,5488064
017311,5487799
941376,5487201
236016,5486970
176138,5486762
956910,5486562
537738,5486320
175588,5485913
671965,5485814
718243,5485684
479418,5485056
443119,5485031
003613,5484844
078155,5484638
590608,5484465
777120,5484118
224653,5483906
522465,5483905
437982,5483676
453680,5483533
535741,5483389
842384,5483051
038909,5482913
078998,5482575
754006,5482319
307436,5482016
031210,5481984
268321,5481741
881463,5481576
285625,5481393
180346,5481364
112577,5480834
691919,5480456
611905,5480174
679065,5479364
812952,5479239
339991,5479111
699140,5479051
190457,5479027
821616,5478518
014870,5477988
150072,5477181
025919,5476612
309148,5476384
178427,5476297
262766,5476259
708055,5475706
686459,5475404
659431,5475130
431605,5474808
449816,5474702
626178,5474252
662683,5474104
511877,5473913
107581,5473640
574150,5473063
092060,5472801
050074,5472524
107000,5472414
251821,5472216
386448,5471918
368041,5471637
954903,5471072
550991,5470825
101447,5470725
578674,5470296
746803,5469505
833492,5469302
026894,5469030
860320,5468913
002687,5468425
038415,5468400
000461,5468381
741965,5467942
946360,5467246
142094,5466769
291574,5466681
326904,5466387
374326,5466384
272189,5466230
715899,5466151
656974,5465925
187587,5465715
018922,5465477
182061,5464950
657736,5464838
465749,5464727
458822,5464347
715565,5464336
071647,5464331
773636,5464144
381795,5464051
353260,5464006
771348,5463224
963597,5462934
435585,5462878
505351,5461989
823958,5461709
671444,5461649
232797,5461019
941478,5460820
811025,5460618
981476,5460576
434877,5460522
124911,5460495
887425,5459748
128097,5459518
249235,5459289
841169,5458883
089125,5458380
989062,5457854
995113,5457798
286307,5457515
526088,5457506
812436,5457457
960590,5457344
816711,5457331
850335,5456986
471742,5456852
350793,5456828
495680,5456457
288622,5455477
040945,5455471
728823,5455203
445879,5455149
344044,5454872
803463,5454845
630036,5454636
157704,5454555
463840,5454364
943025,5454095
958806,5453687
435564,5453319
648847,5452859
297911,5452835
322460,5452535
714222,5452527
417975,5452478
959820,5451511
960568,5451205
471844,5451021
599818,5450982
866812,5450670
572592,5450396
898022,5450119
760138,5450041
674105,5449666
396334,5449461
340640,5449312
677134,5448745
742212,5448302
487532,5448025
373103,5447928
895979,5447238
428752,5447115
644200,5447072
351774,5446817
413517,5446815
382841,5446811
910576,5446214
847860,5446101
316420,5445982
590638,5445486
036423,5445310
152785,5444888
056829,5444874
412210,5444868
769843,5444103
735289,5444015
339545,5443831
859363,5443356
047027,5442968
106728,5442828
840241,5442750
751386,5442289
789961,5442001
072136,5441924
840032,5441642
306569,5441025
354039,5440615
647359,5440466
518665,5440460
808654,5440163
897290,5440118
176309,5440090
122512,5439747
655587,5439662
207437,5439599
847112,5438833
370699,5438265
907525,5438079
704151,5437879
671235,5437320
740787,5437300
101001,5436725
013511,5436563
770866,5436366
601798,5436315
150673,5436233
376422,5436159
723506,5436107
794404,5435883
861646,5435786
621904,5435525
679352,5435501
360986,5435160
823642,5435095
287014,5435022
546881,5434928
068975,5434254
501067,5433848
277079,5433819
454323,5433766
879031,5433383
266688,5433336
005161,5432885
392621,5431829
035322,5431365
827020,5431230
771160,5431079
777116,5431078
975421,5430862
251509,5430490
363063,5430043
061270,5429837
627770,5429439
347341,5429413
183253,5429338
818018,5429227
673620,5429096
448534,5429010
926285,5428888
015822,5428520
332571,5428256
337822,5427819
842487,5427754
697529,5427406
048347,5427351
828838,5427242
858821,5426575
569982,5426487
335254,5426251
594044,5426018
547238,5425961
728634,5425758
558774,5425719
916140,5425510
533066,5425096
840293,5424969
825199,5424812
337930,5424663
963662,5424426
246533,5424355
905516,5423849
373327,5423562
920289,5423217
470270,5422668
923866,5422505
561013,5422386
724683,5421660
794846,5421515
054161,5421330
053865,5421067
381442,5420769
520431,5420664
620138,5420650
840004,5420577
684681,5420278
364523,5419902
940911,5419873
567845,5419833
349131,5419773
432695,5419693
685882,5419432
772119,5419112
591219,5417654
279642,5417626
228558,5417404
642842,5417330
897582,5417197
275116,5416857
881397,5416827
396683,5416579
457396,5416576
637663,5416433
079652,5416425
544588,5416149
914441,5415742
606011,5415671
375244,5415173
568101,5414569
212398,5414474
833141,5414101
188692,5413842
793380,5413582
918666,5413497
856617,5413381
125116,5412996
259079,5412783
764076,5412651
623658,5412420
558721,5412228
969142,5412140
318992,5411575
055819,5410500
180050,5410397
377025,5409992
269181,5409915
819274,5409652
314967,5409514
667502,5409263
808323,5409217
126479,5409168
070929,5408827
289560,5408668
457310,5408594
637702,5408532
116293,5408276
211831,5407638
502578,5407173
743945,5406676
619026,5406644
014649,5406194
650366,5406107
262650,5406104
505092,5406056
772910,5406002
249949,5405723
045014,5405636
437430,5405432
050646,5405128
183680,5404898
388956,5404871
943661,5404442
629249,5404423
277027,5404292
707562,5403942
379502,5403485
261215,5403408
843398,5403239
002401,5403024
022295,5403018
065746,5402969
681758,5402404
615900,5402022
671537,5401837
383231,5401497
320608,5401491
652572,5401181
289796,5401111
581308,5401020
864258,5400926
338892,5400887
179901,5400663
217300,5400286
743075,5400111
669090,5400014
247040,5399007
528923,5398873
302451,5398622
483717,5398401
262834,5398181
476316,5397573
446055,5397397
524843,5397270
216872,5397165
952745,5397127
140426,5397062
392479,5396814
907280,5396728
034599,5396589
278614,5396573
730174,5396440
712907,5396184
000807,5396041
270495,5395455
701803,5395222
885141,5395115
389700,5394973
071508,5394921
959180,5394786
076609,5394604
752396,5394235
080330,5393988
356526,5393705
589215,5393431
586834,5393355
328656,5393150
434174,5393073
432176,5393022
896521,5392954
791651,5392824
610049,5392586
398422,5391858
755291,5391846
574784,5391688
870495,5391520
640011,5391384
364617,5391331
966020,5390894
861889,5390530
090569,5390435
460154,5390262
915581,5390247
774990,5390212
696754,5389943
474736,5389554
640497,5389501
979813,5389383
687391,5389361
200464,5389316
815504,5389251
902234,5388668
866137,5388466
759143,5387803
903809,5387759
447014,5387211
526466,5386332
184273,5386122
646654,5385844
765839,5385739
529658,5385657
699824,5385418
611482,5385186
872912,5385152
498608,5385118
023870,5385051
610750,5384951
860493,5384715
870061,5384404
069968,5384341
042184,5384196
693442,5383703
664523,5383376
357682,5382690
522419,5382638
313180,5382453
887186,5382417
638700,5381943
682011,5381889
591542,5381603
733262,5381504
282273,5381500
014362,5380742
550791,5380606
335015,5380247
188137,5379719
407748,5379667
284739,5379041
277983,5378998
973103,5378922
247714,5378567
459979,5378248
760806,5378156
831502,5378105
313188,5377615
363882,5377520
445837,5376816
678306,5376803
056993,5376717
178237,5376422
678200,5376108
719182,5375960
315942,5375920
243036,5375829
373353,5375753
348462,5375718
863261,5375625
572057,5375362
993024,5375142
514207,5374596
647142,5374505
820892,5374430
061741,5373889
144978,5373776
123630,5372370
369519,5372265
705709,5371557
980994,5371483
206220,5371402
673598,5371188
539877,5371114
959964,5370621
995547,5370301
990317,5369862
359058,5369830
383884,5369376
946029,5369283
838387,5369191
416587,5369181
361963,5368946
375041,5368901
542443,5368803
321908,5368697
784960,5368619
155328,5368524
924868,5368491
524222,5368164
223253,5367794
207081,5366721
836130,5366459
794823,5365987
007486,5365973
707246,5365950
017099,5365409
694574,5364842
958497,5364835
080837,5364693
190019,5364682
842951,5364423
859871,5364242
076003,5364002
191871,5363905
495184,5363274
727656,5363160
303658,5363110
945791,5362912
861871,5362704
234127,5362539
896037,5362175
457238,5362023
483907,5362010
802554,5361942
324833,5361877
721016,5361754
754958,5361513
195379,5361352
977407,5361203
959346,5361178
487363,5361163
689051,5360941
774920,5360607
184379,5359912
743788,5359537
187254,5359509
696861,5359101
485593,5358930
239402,5358637
888841,5358227
719245,5358171
024639,5357905
200022,5357829
218130,5357374
226252,5357265
496863,5356722
685977,5356656
534691,5356177
353469,5356176
236152,5356108
492876,5355795
440808,5355602
249975,5355410
477700,5355366
578638,5355244
711101,5355013
052668,5354802
534869,5353995
398581,5353871
142943,5353866
105067,5353315
317531,5352943
647726,5352709
006923,5351883
996651,5351828
160000,5351757
981978,5351700
891574,5351532
345166,5350976
253801,5350747
875381,5350555
186856,5350456
834387,5350270
396363,5350230
714119,5350112
515536,5349419
777203,5349058
435389,5348967
274182,5348567
643622,5348179
093036,5348094
094281,5347688
630752,5347435
123251,5347149
740187,5346826
660393,5346813
575936,5345615
362543,5345572
678579,5344889
716143,5344863
370120,5344797
826738,5344711
834104,5344527
102010,5344512
743560,5344300
894428,5344261
110268,5343413
971102,5343411
959770,5343284
340244,5343157
068828,5342872
479272,5342849
511325,5342719
217324,5342654
808146,5342555
032134,5342396
621608,5342305
237103,5342214
725486,5342132
554711,5341907
891021,5341835
939877,5341751
140963,5341614
813939,5341160
774421,5340975
964502,5340741
640809,5340736
066408,5340734
915749,5340609
806559,5340542
529526,5340105
250563,5339624
292156,5339613
995066,5339311
373505,5339239
137050,5339155
007309,5339123
797473,5338953
988124,5338823
262280,5338656
067338,5338633
911929,5338564
491372,5337451
818259,5337114
289099,5336821
118216,5336814
354688,5336551
776130,5336257
716421,5336135
136006,5336104
014781,5336043
400432,5335732
424549,5335693
706099,5335627
439598,5335391
460400,5335208
270845,5334703
853362,5334436
043880,5334053
003865,5333997
962066,5333896
242783,5333648
808074,5333026
495810,5332939
125947,5332851
078344,5332818
344006,5331872
568867,5331652
883873,5331345
131879,5331095
722289,5330944
229493,5330554
716011,5330425
980233,5330352
111608,5330030
179529,5329841
896423,5329812
292324,5329621
743232,5329547
358939,5329452
970105,5329397
625270,5329063
439435,5328797
077711,5328471
613688,5328206
562561,5328202
229725,5327636
114311,5327391
980998,5326452
178193,5326260
447264,5326046
157305,5326028
831169,5325867
660533,5325861
533331,5325777
446953,5325773
176944,5325680
178232,5325570
668399,5325442
840546,5325183
426956,5324957
341149,5324843
924232,5324509
315450,5324490
609863,5324307
981360,5324131
827920,5323882
335121,5323694
686876,5323546
515449,5323537
699783,5322741
298618,5322421
792864,5322316
060854,5322170
472094,5321991
308691,5321912
853243,5321901
751260,5321784
328661,5321757
055752,5321585
431731,5321555
609659,5321506
956610,5321422
500959,5321203
702867,5321122
471843,5321039
212164,5320979
801777,5320822
399212,5320737
947875,5320693
444486,5320512
082060,5320414
684332,5320238
239422,5320218
183060,5319526
850064,5319491
506563,5319303
310125,5319298
831012,5319297
997982,5319013
333301,5318617
623186,5318526
671017,5318343
472878,5318302
524747,5318298
135673,5318160
322127,5317957
751715,5317546
205364,5316817
790793,5316681
661841,5316585
125130,5316336
301257,5316236
172507,5316109
264737,5315661
561874,5315582
621357,5315428
197681,5315219
011954,5314968
468103,5314780
584769,5314752
495118,5314629
588615,5313762
752141,5313548
017354,5313524
847163,5313459
003214,5313411
296106,5313290
614922,5312803
898233,5312729
293869,5312578
535521,5312569
395696,5312563
412490,5312235
986628,5311973
808821,5311894
663908,5311790
016259,5311666
496489,5311295
578916,5310970
040372,5310887
952884,5310860
052345,5310606
455525,5310530
367906,5310467
160657,5309872
543399,5309682
120612,5308989
861837,5308884
025030,5308863
806207,5308376
437890,5308067
588163,5307919
857868,5307794
260082,5307715
620880,5307709
823092,5307495
806302,5307342
788968,5307141
900100,5306927
177556,5306666
299428,5305884
799458,5305663
930036,5305331
783715,5305074
200958,5304795
552039,5304067
129636,5304013
428129,5304010
815573,5303854
616925,5303787
534619,5303308
983083,5303146
845696,5303119
698726,5302973
778586,5302968
453494,5302742
769697,5302635
314641,5302030
791926,5301044
242452,5300785
433657,5300610
314387,5300240
349567,5299700
271483,5299424
658317,5299325
123122,5299229
603787,5299064
034422,5298841
465761,5298633
931045,5298564
355965,5298438
881720,5298173
738676,5298103
359306,5297605
397501,5297135
317104,5296686
893037,5296411
789303,5296410
777957,5296229
932755,5295885
031271,5295566
253868,5295441
743059,5295361
489994,5295232
591010,5295177
136909,5295029
550112,5294718
931305,5294646
017195,5294421
471926,5294111
519411,5292798
731594,5292728
551780,5292628
901944,5292543
507324,5292523
058497,5292365
795995,5292347
533979,5292343
376728,5292331
151710,5292316
508633,5292065
412730,5291664
705014,5291607
852760,5290968
537442,5290616
956122,5290579
939461,5290446
899711,5290366
812677,5289999
412303,5289920
771949,5289725
390286,5289646
487056,5289545
410864,5288522
964108,5288520
551584,5288319
514062,5288241
263617,5288201
565231,5287959
326535,5287775
990132,5287771
571183,5287571
257948,5287327
300219,5287226
916455,5286830
568071,5286620
556807,5286619
979626,5286520
111353,5286451
614549,5286238
723591,5286010
762612,5285974
644768,5285645
910108,5285179
818867,5285078
096568,5284973
630884,5284953
649745,5284242
411975,5283591
764722,5283395
133895,5283116
431911,5283109
799103,5283045
646177,5282402
879312,5282290
130224,5282273
277787,5281554
915502,5281154
459347,5281103
636901,5280917
141973,5280705
870499,5280512
331590,5280501
545850,5280222
006171,5280063
811048,5279962
254453,5279722
840422,5279693
112191,5279418
586735,5279359
838561,5279305
241102,5279288
700775,5279134
953655,5278792
661848,5278701
647861,5278069
991694,5277524
201920,5277015
257131,5276842
180308,5276724
768807,5276688
777688,5276686
039524,5276275
406471,5276220
275394,5276078
255091,5275833
824357,5275651
682435,5275650
697111,5275617
529548,5275371
418540,5274827
655195,5274812
817489,5274715
582386,5273785
031763,5273353
429431,5273267
234134,5273238
162726,5272974
901625,5272780
889922,5272738
982550,5272622
101216,5272344
685715,5272149
237881,5272001
302713,5271915
810433,5271910
276689,5271834
888395,5271315
006324,5271196
740915,5271059
641391,5270632
656659,5270497
609184,5269633
997107,5269571
997099,5269424
409035,5269000
239904,5268738
992617,5268659
299261,5268658
358240,5268250
395984,5268149
094940,5268125
626050,5267759
484311,5267651
890523,5267520
685200,5267161
585012,5266808
004806,5266534
215458,5266390
899615,5266253
614989,5266194
515297,5266124
136304,5265917
201363,5265915
715937,5265814
668351,5265742
236038,5265400
346440,5265257
291379,5265220
484972,5265202
620086,5264947
282003,5264888
805677,5264827
110012,5264542
141330,5264021
051951,5264009
318895,5264002
265937,5263822
516541,5263550
419322,5263337
207208,5263050
158674,5262878
762729,5262676
292453,5262606
478749,5262564
195372,5262355
836336,5261595
123583,5261591
055501,5261577
598070,5261481
245227,5261447
949589,5261269
059908,5260600
785988,5260459
969848,5260369
974553,5260257
035729,5260179
168795,5259981
390381,5259639
768879,5259526
849805,5259469
540264,5259300
646713,5259264
315443,5259231
364184,5259199
240430,5258983
388673,5258944
573744,5258893
584647,5258874
816572,5258736
423013,5258534
974173,5258513
357596,5258476
329591,5258164
055019,5257820
991758,5257702
261067,5257658
757246,5257329
679079,5257210
437125,5257073
134806,5257013
563215,5256707
314747,5256536
352581,5256417
959297,5256248
125959,5256245
669499,5256126
900481,5255802
778350,5254954
483637,5254720
025606,5254565
262070,5254499
028307,5254395
770010,5254312
423892,5254218
121536,5253935
154469,5253799
776167,5253529
756334,5253248
748959,5253214
072747,5253209
438678,5252374
454199,5252255
430806,5251981
627116,5251923
652796,5251827
898457,5251640
063828,5251375
591779,5250946
369866,5250377
731430,5250213
263652,5250028
682485,5249745
119972,5249543
408831,5248983
019380,5248763
634947,5248726
416579,5248510
308398,5248440
097607,5248389
564594,5248038
281062,5247708
428106,5247707
943041,5247519
809153,5247503
602804,5247347
262908,5247324
383549,5247120
588387,5246367
388982,5246240
654424,5246234
883153,5246072
440368,5246009
003506,5245821
007797,5245779
497266,5245554
936728,5245465
848051,5245370
129974,5245077
808142,5244748
893896,5244742
047637,5244414
406251,5244321
427730,5244301
800393,5244136
116390,5244067
458720,5243750
670162,5243700
036338,5243235
126550,5243039
023519,5242418
751288,5242262
523784,5242189
953151,5242019
800953,5242016
286688,5241871
096626,5241833
642336,5241054
319173,5240889
610976,5240555
900434,5240265
091815,5240204
430090,5240005
842180,5239965
673389,5239832
725274,5239718
271440,5239645
523638,5239530
709965,5239288
293143,5239127
865768,5238275
165646,5238231
537113,5238059
560092,5238046
937078,5238034
683068,5237958
251332,5237755
758044,5237683
963775,5237679
086853,5237560
630868,5237558
382560,5237474
640660,5237278
393878,5237252
364291,5237221
274273,5236955
300406,5236902
346053,5236648
079100,5236570
182851,5236338
937837,5236275
673516,5236110
040763,5236087
207298,5235634
779364,5235483
806702,5234786
582552,5234677
641033,5234669
448822,5234422
679013,5233944
370363,5233710
235382,5233617
126227,5233354
039825,5233251
020555,5233185
069395,5233146
473320,5232892
877657,5232841
088372,5232270
739511,5232202
678412,5232081
295086,5232074
918940,5232068
812011,5232037
520954,5231968
216826,5231824
090925,5231804
552500,5231708
412878,5231552
815831,5231487
580506,5231340
942217,5230973
793003,5230880
722696,5230690
460318,5230557
262120,5230545
641868,5230523
798419,5230487
757084,5229895
866586,5229871
802275,5229770
381586,5229549
200793,5229404
966297,5228955
764472,5228489
716906,5228397
635095,5228263
617463,5227519
528107,5227329
280597,5227246
311785,5227233
559228,5227031
482969,5226462
104829,5226460
942702,5226445
585140,5226242
100020,5225741
166354,5225732
716635,5225731
536379,5225549
834674,5225514
549920,5225242
702897,5225139
251429,5225077
996129,5225016
682092,5224933
576228,5224798
665527,5224345
614883,5224231
763430,5224187
116973,5224043
581445,5223990
508760,5223787
122352,5223718
080873,5223621
466119,5223351
587851,5223108
249453,5223052
378449,5222962
494043,5222843
661851,5222627
556499,5222371
129251,5222351
968684,5222325
163646,5221787
407168,5221723
039164,5221425
961059,5221210
705476,5221200
676038,5220881
700847,5220601
250721,5220387
422953,5220295
302181,5220246
303021,5220244
483557,5220066
648067,5219988
576330,5219969
727407,5219927
620841,5219818
636954,5219631
152636,5219628
208208,5219461
352523,5219227
844209,5219172
779205,5219045
498170,5218789
617249,5218785
454751,5218767
530831,5218597
071402,5218391
075782,5218358
291981,5218227
710737,5218105
379495,5217615
345360,5217342
642154,5217060
586421,5217058
783381,5216820
406326,5216772
824302,5216139
840396,5215953
854523,5215773
888811,5215345
667014,5215249
568302,5215183
599644,5215167
358991,5214813
494611,5214648
840703,5214639
834485,5214209
268096,5213461
498434,5213439
932563,5213428
856945,5213043
035459,5212795
448468,5212767
381343,5212076
180483,5211945
286647,5211662
146324,5211648
814430,5211534
480411,5211463
262680,5211287
189491,5211139
464805,5210124
886625,5210011
753873,5209710
900911,5209640
087775,5209130
507545,5209096
683193,5209043
205916,5209024
757937,5208491
404541,5208417
677737,5208363
974376,5208183
682008,5207551
286525,5207389
352254,5207266
571813,5207095
033161,5206956
452626,5206515
011344,5206309
894414,5206230
909323,5206205
439866,5205920
529061,5205744
866905,5205736
687851,5205617
637709,5205345
157637,5205321
623574,5204975
050672,5204648
528244,5204508
686406,5204438
252822,5204284
161224,5204144
423955,5204092
323154,5203528
316025,5203312
628962,5203053
786729,5203026
600638,5202944
858558,5202826
644279,5202623
200618,5202562
142624,5202507
484644,5202302
792890,5202141
233903,5202013
812376,5201927
164712,5201780
990643,5201367
699906,5201365
806507,5200257
918600,5199915
136739,5199370
691193,5199342
727020,5199324
228851,5199311
771702,5199261
436086,5199065
043797,5198918
315480,5198696
736064,5198633
699183,5198605
873172,5198512
146965,5198450
085173,5198287
307716,5198272
082570,5198149
212309,5198085
328049,5198076
764540,5197935
857069,5197854
163607,5197829
365431,5197773
638436,5197758
183210,5197374
755235,5197002
884036,5196958
030998,5196944
444415,5196734
820448,5196607
019282,5196603
145506,5196464
596316,5196236
964896,5196210
318954,5196134
393432,5195958
042539,5195905
017778,5195884
206395,5195873
564656,5195859
001926,5195846
001926,5195846
584758,5195504
045202,5195202
576111,5195124
612004,5194902
986081,5193881
004689,5193876
646842,5193602
565911,5193518
445518,5193470
411816,5193381
052708,5193293
566700,5193161
615171,5192780
523035,5191966
666200,5191860
845508,5191607
873395,5191526
472282,5191452
183135,5190702
281583,5190617
959913,5190462
615898,5190302
798158,5190200
379601,5189585
123646,5189532
792675,5189270
801834,5189118
247173,5189061
589951,5189015
489305,5188957
384702,5188635
345732,5188472
385103,5188406
360096,5188045
285004,5187868
427798,5187326
981325,5187284
698843,5186743
271840,5186418
364302,5186191
968450,5186122
091258,5185886
968991,5185739
314245,5185646
504758,5185148
937871,5185124
030413,5185067
588553,5184926
071975,5184855
502932,5184338
445783,5183946
263907,5183691
588228,5183503
974638,5183478
327425,5183391
501927,5183342
212491,5183256
549468,5183245
032921,5183227
419228,5182966
695352,5182694
261592,5182538
022490,5182000
310841,5181982
773108,5181980
595252,5181823
336387,5181813
976272,5181764
345936,5181657
930162,5181228
652932,5181166
053331,5180775
172496,5180711
707664,5179985
368994,5179595
034004,5179561
021788,5179506
837218,5179446
947446,5179263
095867,5179221
095123,5179161
934053,5179010
873026,5178775
819218,5178693
432112,5178658
757788,5178647
757788,5178647
860933,5178372
436872,5178073
856421,5177956
902287,5177334
112706,5177260
700790,5177047
018617,5176730
421357,5176692
589384,5176577
112720,5176120
835997,5175955
594022,5175538
913434,5175454
897874,5175401
232532,5175296
029578,5175259
308650,5175216
077508,5175035
465769,5174780
095474,5174726
340812,5174475
854533,5174431
312380,5174234
264123,5174196
544706,5174065
467933,5173981
213208,5173870
689029,5173536
131912,5173477
785701,5173170
968947,5172986
657799,5172977
721297,5172720
785063,5172309
922266,5172087
849685,5171999
541372,5171331
267043,5171310
502765,5171215
128052,5171068
002583,5170866
524332,5170763
968967,5170389
242997,5170341
727205,5169973
437351,5169691
862180,5169633
254045,5169559
097521,5169485
132605,5169356
895798,5168883
111943,5168537
192243,5168457
378814,5168047
740505,5167909
263897,5167883
000402,5167802
311869,5167612
781451,5167401
519310,5167348
044193,5167323
798314,5167268
706522,5166953
197233,5166878
443604,5166796
850413,5166568
805619,5166464
771163,5166417
598238,5166228
227711,5166168
293637,5165900
343475,5165719
296965,5165635
796498,5165395
843116,5165126
227239,5165001
445107,5164945
866971,5164727
400333,5164684
193682,5164583
465091,5164433
926947,5164197
420197,5164146
420197,5164146
420197,5164146
854292,5163901
858614,5163754
101301,5163626
615423,5163512
289091,5163295
307973,5163144
282740,5162996
152231,5162769
510985,5162711
503415,5162581
763978,5162251
839011,5162146
635043,5161998
603379,5161957
739578,5161830
077272,5161809
900164,5161767
711015,5161658
311525,5161001
013690,5160933
321771,5160681
926772,5160656
321012,5160418
896710,5159916
409352,5159775
985508,5159519
198550,5159518
532610,5159472
135765,5159296
110752,5159260
347003,5159129
092874,5159026
406131,5158614
545121,5158287
503567,5158117
138386,5157896
171396,5157814
213718,5157784
667130,5157692
229764,5157660
342488,5157580
621525,5157258
897015,5156748
343612,5156659
285899,5156526
154830,5155931
836300,5155913
105402,5155782
883364,5155050
112087,5154941
969906,5154493
844347,5154415
779585,5154386
646284,5154235
163079,5154179
416288,5153542
454515,5153242
751858,5153234
149944,5153180
026778,5153114
433404,5153104
440861,5152899
110161,5152607
651845,5152167
442097,5152106
756678,5151896
386023,5151660
139504,5151647
593091,5151419
096577,5151284
468426,5151259
096464,5151129
900156,5151059
804906,5150810
205870,5150558
988180,5150484
999356,5150009
799864,5149962
669051,5149915
967543,5149675
342036,5149466
402562,5148899
088111,5148780
854475,5148642
367417,5148472
936741,5148471
289819,5148356
997721,5148290
569483,5148266
745849,5148106
841454,5148048
897882,5147914
049264,5147758
653860,5147411
467633,5147286
748609,5147245
522091,5147008
467210,5146757
776576,5146687
719170,5146640
648188,5146614
842720,5146595
948794,5146465
408923,5146214
076241,5146052
503568,5145931
474795,5145872
968569,5145789
020804,5145668
732608,5145262
386545,5145025
831410,5144868
075980,5144523
207309,5144439
628351,5144257
840287,5144248
489970,5144053
579615,5143824
834203,5143798
584535,5143633
739743,5143609
019107,5143503
014064,5143410
368619,5143370
959942,5143267
905230,5143132
984005,5143060
272980,5142810
178550,5142791
376829,5142513
852732,5142390
849161,5142028
112105,5141949
160853,5141906
593614,5141848
842981,5141596
233794,5141136
413725,5140851
410358,5140098
104449,5139619
610444,5139618
158202,5139097
539623,5138923
299704,5138763
002858,5138726
567565,5138408
280783,5138328
524028,5138324
531305,5138214
980522,5138024
795788,5137876
721854,5137653
027272,5137649
576621,5137597
859222,5137494
865967,5137285
277120,5137264
643965,5137232
151673,5136967
544949,5136868
086638,5136846
000079,5136587
495370,5136582
221771,5136469
684970,5136159
431377,5136136
021924,5135874
793824,5135849
503813,5135367
723211,5134830
862722,5134790
910172,5134730
582494,5134625
103969,5134405
481916,5134252
732601,5134082
702582,5133805
125022,5133686
846437,5133296
334914,5133285
664492,5133042
804271,5132930
737698,5132866
609986,5132770
797095,5132742
601955,5132517
497948,5132361
344854,5132301
552310,5132279
883619,5131885
423011,5131518
587881,5131298
410806,5131206
376791,5130999
728037,5130989
908276,5130916
387111,5130870
269338,5130866
788796,5130857
568058,5130629
056673,5130386
305667,5130385
542611,5130360
750617,5130333
136685,5130134
023679,5129985
669381,5129905
144285,5129829
054932,5129629
999486,5129594
296715,5129352
361953,5129295
013189,5129049
493063,5128693
390406,5128666
685727,5128581
423585,5128516
219674,5128426
193797,5128305
143339,5128297
376597,5128210
707219,5128200
945025,5128190
999450,5128188
789402,5127746
849674,5127716
437539,5127328
307421,5127304
993508,5126668
699350,5126667
633248,5126605
580607,5126415
397120,5126346
436503,5126325
481927,5126215
187703,5126146
662711,5126141
991607,5125978
344590,5125644
085725,5125609
765324,5125403
659262,5125329
767144,5125264
754486,5125085
855142,5124810
488159,5124564
781888,5124273
988023,5124096
018281,5123919
333233,5123884
868870,5123446
712869,5123295
411369,5123239
213446,5122836
438884,5122567
921129,5122098
