pattern,offset
00610247,1064490726
05832428,1064468041
83903287,1064442185
45687641,1064437110
15170202,1064392545
75603773,1064362355
24922665,1064338545
91701307,1064336317
77246780,1064325523
11854683,1064300877
23817056,1064289878
96219701,1064229632
43393323,1064200684
35351140,1064196390
66448062,1064178292
85275133,1064138466
01928966,1064034212
04813667,1063955591
42433255,1063880204
81326445,1063873953
20836490,1063790668
06339410,1063789586
61779665,1063745282
24774266,1063730781
19717340,1063702390
06306865,1063648961
95609771,1063608490
08844107,1063591242
32365889,1063536639
21012403,1063435863
73213810,1063430418
26454556,1063394871
11895820,1063357775
99658225,1063282092
61983873,1063236711
85356300,1063225999
43288163,1063156009
23768290,1063092925
33648187,1062965476
15494074,1062941390
19845760,1062783955
59059513,1062760603
26911912,1062733748
06982427,1062689834
06186535,1062677818
45855125,1062622666
74115184,1062531930
46659092,1062524804
21017808,1062512567
98606059,1062416454
05592001,1062305168
82140670,1062286499
39807416,1062263685
73298520,1062257722
38640639,1062051925
78753270,1062051118
57002572,1062010187
05254538,1061962989
96512110,1061949598
90067025,1061937930
75063535,1061893466
29499370,1061889857
25533026,1061863487
99394186,1061844727
16116936,1061842945
31158255,1061829388
99922125,1061804962
15594744,1061742123
10772641,1061724585
37951941,1061703906
42646546,1061689935
25962929,1061663297
34014645,1061660436
66602597,1061552262
95847939,1061495345
76751168,1061491938
20202107,1061462501
46145625,1061431083
36770103,1061409160
65431567,1061393154
35423423,1061382600
76393955,1061293227
30514438,1061232734
49210333,1061202351
38936458,1061193640
38036767,1061114538
07462448,1061078567
12547212,1061075704
55569778,1061000331
90448623,1060959514
02697246,1060948058
56942818,1060939635
70033613,1060899914
75913709,1060658603
69348894,1060593432
26866314,1060584454
86181994,1060513717
50288393,1060490788
87492245,1060473274
34003416,1060457422
92416953,1060407952
06268408,1060374624
89855317,1060330083
73740454,1060323840
20931393,1060283400
44044090,1060228316
15425306,1060225548
42780893,1060187676
98126630,1060141181
90472454,1060084322
00516563,1060064513
94838037,1060036906
44466616,1060024363
58091433,1059980666
77171275,1059918478
37244405,1059896845
92848899,1059822983
64398786,1059820481
84467235,1059775314
34002845,1059752544
22714405,1059725263
18571624,1059656784
23556113,1059614625
88258318,1059534201
56711124,1059516365
77611665,1059457297
01646278,1059420106
15182731,1059417189
68995858,1059232903
87152759,1059219758
25698268,1059164323
83692874,1059144762
06511750,1059129732
30533207,1059100145
27518929,1059036224
01732911,1059006859
82652509,1058982052
90113566,1058880829
19997007,1058789717
30534508,1058704561
89792737,1058693088
19999477,1058623408
00162861,1058561509
66812392,1058470034
20958010,1058406366
50244017,1058342263
71021862,1058338669
55795403,1058332261
81321121,1058318066
08629506,1058308372
73701613,1058285710
83023408,1058216050
74793469,1058139695
51955094,1058091357
32092183,1058069187
24318962,1058047710
85329046,1058019151
57682464,1057985867
65362968,1057964211
86807119,1057948738
59822586,1057938611
70914459,1057880070
74891407,1057875832
42186324,1057866080
86994752,1057828795
22858234,1057798631
33993359,1057792646
99172260,1057791966
77446198,1057696306
99127581,1057690235
61221843,1057673958
30160518,1057642363
31505988,1057611439
36224151,1057602119
71927911,1057574108
18300339,1057571742
61857507,1057542095
34066666,1057541853
17840197,1057516142
19336409,1057405023
15533905,1057398603
69901636,1057365834
51060990,1057336970
65467198,1057289539
11516784,1057241561
76689343,1057160123
73701866,1057051432
17784152,1056946587
48028241,1056938275
33187166,1056920670
63302478,1056916893
24902941,1056778517
29504166,1056762026
97527840,1056697626
69711799,1056680274
70290453,1056575107
77433077,1056395296
79484505,1056375689
27649337,1056338160
80623614,1056327006
26550234,1056293575
86123163,1056224620
43026837,1056191695
07041059,1056167676
42273615,1056142540
84821624,1056124420
23773837,1056110405
32244355,1056073640
63551173,1056068800
06722062,1056043375
03421193,1056040346
93531396,1055952754
03592736,1055865528
05755423,1055838506
07052761,1055704331
77831543,1055670729
48663049,1055651103
07844019,1055647902
19289483,1055642420
44105824,1055627369
76439347,1055625285
88748701,1055554063
21034241,1055509741
76997482,1055480911
76638699,1055475027
70338511,1055471411
93683277,1055206866
26057914,1055161398
09027827,1055142454
19817537,1055139535
46918798,1055121993
37505420,1055063080
79373682,1055000487
28064073,1054975364
80496153,1054967961
68960311,1054908898
86092699,1054891390
70375335,1054832997
54464397,1054782961
78634211,1054751932
74793230,1054714846
02676600,1054702243
32194135,1054700764
60839850,1054661703
18744171,1054658517
77291957,1054652098
24150139,1054581410
16062788,1054573492
67716728,1054517344
35180969,1054515492
79407069,1054478820
53067031,1054336773
76195345,1054293701
63263869,1054244027
26729415,1054226357
47899899,1054159743
60798478,1054153453
76843698,1054139932
34240436,1054049188
34759533,1054030483
67620154,1054004957
35664941,1053973748
21508445,1053968506
36565897,1053819646
24014795,1053802643
41175927,1053799531
61243910,1053711245
96491523,1053657410
41713529,1053649079
24922822,1053554489
63660727,1053448507
88926648,1053401060
25072470,1053378131
67256492,1053358773
78790784,1053317793
60837805,1053284157
22278110,1053264564
79674097,1053221522
10487117,1053171293
50483294,1053140058
26527060,1053118474
15709279,1053086736
17636421,1053080866
11237370,1052984430
47055619,1052981052
30068264,1052949733
84201971,1052879620
71011411,1052876941
34069804,1052869399
66384957,1052854856
93224589,1052831736
12879015,1052795028
17149311,1052785656
02319574,1052733950
07309806,1052701286
92562542,1052689836
23338595,1052669037
41590412,1052526755
15298895,1052462695
50271033,1052457893
17069531,1052355051
25443439,1052308866
03969503,1052247173
70681297,1052230935
90595336,1052230819
41067578,1052129857
61115066,1052051105
86943933,1052044259
35258642,1052024400
15540272,1052020825
42723612,1052019155
18720149,1051996403
37620248,1051941174
46650010,1051884271
56931811,1051851818
51840224,1051798654
20735375,1051724650
20050658,1051691634
46444471,1051691550
98586812,1051680362
00037548,1051667779
24323781,1051654796
07961095,1051654107
43480514,1051652521
85356253,1051649475
01582228,1051647161
10007363,1051593080
89602919,1051580019
35145118,1051511706
51479095,1051501610
39427453,1051479094
00030352,1051426936
03294320,1051397844
42563401,1051394631
23290597,1051361856
85716669,1051336116
23241793,1051181127
84343289,1051172870
58777325,1051157528
60869651,1051091339
28512460,1051001597
68555161,1050997420
20878532,1050864073
77425632,1050830398
27925666,1050781700
46259241,1050707221
31181258,1050620406
07382650,1050608942
82291126,1050587193
44230737,1050543797
68008079,1050472325
01342020,1050449790
95527127,1050403173
49432126,1050395552
94441778,1050392087
95928284,1050374840
08236533,1050357570
76726666,1050344290
61840380,1050295563
99520379,1050261192
01465565,1050240905
04513706,1050216136
18050365,1050199633
90268552,1050169354
49299637,1050139756
63039526,1050127294
98007698,1050062783
06970992,1050042191
78001607,1049967098
59865345,1049953000
92648147,1049858585
82028378,1049826108
58270515,1049808391
78497983,1049738449
80931878,1049681559
20483516,1049669364
57705000,1049668442
16008276,1049619774
49233401,1049613317
36344340,1049603576
95946630,1049586941
10642740,1049568269
56838723,1049503728
36356665,1049387205
29220436,1049383276
92134661,1049380568
54192876,1049371506
47400941,1049347706
05506751,1049340881
20456339,1049248471
20378476,1049241236
76055780,1049203612
31203224,1049087559
93421163,1049060797
30428026,1049042584
10750829,1049018447
74232793,1048985340
44416753,1048962690
96690907,1048948812
38408112,1048939274
15338932,1048918717
30006521,1048895708
22061540,1048850611
31325758,1048822924
23688514,1048822513
37196569,1048822189
83911657,1048750623
67670898,1048744083
14427910,1048707872
67890417,1048701852
51382906,1048620888
57755991,1048584661
90068325,1048568438
46153008,1048549364
47169364,1048540894
66591373,1048532880
58042685,1048526545
81042001,1048525806
81000866,1048519195
43112475,1048478304
16351140,1048356348
49502977,1048304313
40105245,1048263544
60440031,1048195459
55132668,1048194402
54354761,1048168614
22766311,1048166649
62210046,1048126631
89482393,1048062011
87698904,1048019285
28087458,1047998905
22288191,1047964497
36210500,1047958827
04595417,1047949649
14280017,1047885370
74539889,1047822657
68601564,1047729289
14475934,1047720566
04133540,1047465638
93832316,1047439998
59193830,1047392148
00519077,1047354941
08779711,1047348169
44041723,1047346647
23220144,1047330276
32198412,1047280557
66312448,1047234800
45289846,1047225415
30204158,1047189477
33662649,1047176346
26567954,1047146489
65409864,1047141429
26493628,1047137028
27696937,1047098902
21982863,1047041249
66461700,1047031533
87048985,1047030726
47736801,1046980657
48477131,1046962182
50717243,1046942900
12505072,1046842955
40483156,1046809023
15975877,1046796575
84610272,1046769395
19346877,1046549488
74642027,1046530674
13339226,1046521901
38579817,1046521843
48773527,1046510497
20754952,1046494955
27419579,1046469813
34313404,1046467201
52407681,1046432956
40011425,1046408418
86522544,1046385659
65552869,1046322585
05022875,1046301875
48598263,1046277961
97550266,1046273522
54160942,1046238456
78108464,1046211133
90779015,1046208483
64941106,1046150335
00659673,1046131529
87129810,1046027116
18307646,1046016175
20547869,1045961647
80140992,1045943753
56595434,1045856107
29052861,1045815024
37357103,1045704664
02991064,1045680827
18979604,1045675977
81754642,1045660237
09587401,1045644074
55362004,1045630715
87505016,1045586143
84526489,1045463725
96083228,1045447569
29264192,1045393622
88440681,1045278871
65957844,1045242890
14370968,1045239607
48476703,1045227069
03494871,1045208403
04498401,1045192542
78114525,1045172626
25352998,1045166967
73187936,1045133552
10394876,1045117083
93270960,1045103319
91908846,1045078505
75189308,1045076175
35545063,1045070925
38402468,1044994873
72249710,1044973765
88475540,1044968118
97101766,1044937303
92371188,1044933373
60628540,1044896266
85012580,1044860639
55063195,1044858141
24869028,1044825883
61018492,1044816433
70051685,1044782791
40533911,1044760187
45645713,1044731115
02703454,1044693133
27861337,1044676491
12484459,1044655392
45662973,1044643338
59504146,1044622326
80120074,1044602400
92397591,1044579462
86010754,1044543457
24961172,1044518007
92791712,1044500769
28424175,1044498403
53901978,1044487222
53826744,1044477717
44268751,1044318322
47236135,1044296228
31868353,1044290824
23808446,1044234225
77280627,1044103769
18548431,1044086628
95114786,1044069343
90095748,1044023335
74321408,1043983075
83536694,1043896635
63533961,1043861333
15710492,1043856391
61291139,1043829008
97381067,1043817755
98862875,1043781742
59860110,1043775361
06784377,1043768187
69545217,1043757021
04204884,1043738584
28427171,1043648174
99253568,1043605942
47914826,1043604560
16599332,1043455484
87235834,1043412889
83302227,1043386248
97824990,1043374771
20881803,1043351504
13128332,1043245094
02508638,1043196145
27837435,1043181170
08373404,1043133067
23297052,1043106021
48877789,1043099559
81616540,1043016823
58915983,1042980427
74903019,1042949088
69800755,1042913670
64259987,1042876924
08614467,1042836239
72326039,1042757021
07568323,1042745967
50736671,1042736390
15338302,1042735868
38252868,1042639149
54734610,1042602361
87859312,1042595037
02210440,1042512844
67983849,1042459444
89547491,1042410504
86805621,1042366279
23754317,1042364103
98078290,1042347807
44345274,1042237681
25439546,1042226997
57773373,1042220586
12499898,1042138534
66947165,1042121863
70825394,1042081807
46687616,1042078933
19201130,1042067390
71540345,1042051424
35306575,1042036403
44158410,1041997317
95899421,1041955132
17241103,1041914439
64281952,1041897373
16148760,1041886053
53230132,1041870806
89722064,1041838036
46261998,1041805886
86169071,1041732185
47436086,1041729566
31430523,1041714363
18715322,1041713622
58742694,1041709580
68366060,1041635648
46470723,1041630768
98381923,1041595842
77694173,1041590146
73337106,1041542250
81529537,1041531260
21243261,1041522949
14341206,1041500306
41697472,1041490436
05791801,1041465103
18277324,1041424963
30213506,1041396882
19927738,1041357596
00399224,1041320888
64948820,1041314439
84396016,1041280351
65417160,1041243563
42191536,1041216730
58296702,1041210351
83107941,1041178053
60245035,1041155552
68802311,1041051212
24320445,1041041099
08347755,1040970434
76847265,1040942642
80795818,1040910129
29784714,1040891634
82868762,1040889224
81514591,1040886221
66113118,1040866828
10285178,1040834570
56961702,1040833197
87112621,1040741902
59654207,1040692130
10423001,1040682368
89020647,1040533702
50276801,1040434351
44496297,1040406203
60185617,1040375776
88188742,1040273225
81535045,1040238997
50091720,1040213065
76143158,1040143543
22817108,1040125296
70407670,1040097012
92305297,1040094749
94028942,1040093082
51579467,1040078004
95036697,1040059196
31730834,1039959394
54020024,1039937187
42889442,1039864675
08877652,1039841466
81810447,1039820450
86325216,1039805185
74025258,1039776501
43295748,1039699742
72266512,1039600623
74058876,1039598351
87571338,1039581083
18526277,1039477128
80817127,1039385441
25366365,1039312116
24709757,1039258486
56021333,1039244934
73082765,1039142520
73565518,1039098808
23662073,1039021319
20130010,1038933222
51706217,1038868940
50480035,1038855541
41086583,1038837053
27784904,1038797392
55783857,1038755953
42011909,1038711440
82485475,1038660387
54830178,1038645875
00961663,1038592310
64455296,1038581326
60276390,1038577950
92089208,1038530727
79144031,1038517466
13818993,1038500082
25962971,1038444908
83141241,1038421023
22845537,1038369801
10132022,1038339185
54415008,1038329063
04249001,1038326059
45874577,1038313407
40652318,1038278371
25028398,1038261106
01769099,1038202377
88448261,1038160539
92762460,1038133705
71196145,1038128056
59328643,1038108581
31733297,1038030065
75936354,1038010967
10465564,1037989582
16290775,1037970104
06605943,1037960790
04433946,1037954233
73381056,1037942980
76960592,1037917646
42533753,1037854309
63367771,1037851664
78061901,1037704430
24847608,1037658643
37631526,1037641147
05315006,1037603932
55965481,1037569627
36759201,1037553166
07714119,1037502017
60009287,1037365925
36871990,1037297608
67785598,1037287294
72646348,1037238183
76344086,1037185531
74421643,1037185413
73301092,1037165850
77471776,1037147541
08138466,1037136599
76231186,1037131113
17564611,1037110340
71141348,1036934767
27841992,1036884918
69025746,1036829760
57946834,1036719260
19543800,1036701879
54635142,1036691867
96388520,1036658259
18769799,1036613703
86318589,1036552191
11335524,1036434348
67840798,1036422621
56847910,1036400743
09225835,1036352447
25158218,1036167707
28061971,1036086172
51542960,1036082291
62134696,1036060054
20029122,1036019749
32671871,1035952038
97388763,1035922787
10964100,1035814704
11114400,1035808058
02902973,1035773395
92923151,1035747195
31918323,1035688543
08285289,1035674683
61703637,1035668411
24651495,1035650650
65311095,1035527361
82403941,1035482049
35169716,1035459973
99372969,1035383965
51893553,1035358842
28865913,1035316434
66919677,1035285152
59857333,1035240620
40592201,1035235013
21739163,1035191590
04642290,1035181165
11476768,1035163568
71868761,1035073730
08222107,1035043063
52582021,1035026114
35120198,1035013568
54072108,1034987092
90692422,1034859465
43222125,1034849063
65781243,1034843698
22550236,1034585478
90416446,1034575731
03158826,1034551462
75132996,1034520335
61577244,1034485936
35998854,1034403449
41565666,1034364699
23316501,1034363895
98540917,1034355897
13589709,1034313926
96500381,1034305535
64717669,1034288764
88138726,1034222239
26439161,1034186767
04344056,1034162614
36338335,1034154407
51429267,1034103284
96071690,1034075862
81102167,1034035839
67749314,1034024537
01379345,1033982258
11445522,1033894211
66782184,1033889412
32086171,1033816159
88647329,1033762900
12917254,1033728520
25316518,1033720774
03241847,1033704324
76886442,1033653583
87883855,1033616164
27330491,1033564905
25815099,1033545474
94327180,1033470688
97353449,1033283050
84837228,1033225958
25070792,1033193426
88783635,1033163102
63593797,1033134719
67637239,1033126178
35935199,1033095469
07327928,1033088728
66777030,1033057473
83682786,1033040082
21097048,1033039493
97132018,1033023357
97018986,1033022437
88066823,1033012217
14385479,1032960069
64934609,1032957315
57525868,1032956013
86869899,1032919413
39456026,1032911440
16648573,1032908186
91939441,1032900229
08282756,1032871063
26858794,1032862730
64554826,1032816123
99189036,1032809487
10799363,1032773880
41024470,1032767827
03759835,1032758917
52318931,1032712456
37324290,1032648784
07479996,1032626041
75575411,1032601836
93914122,1032434431
10386051,1032404427
10294791,1032384509
20096273,1032345398
45521106,1032294313
49964823,1032291899
27103483,1032284787
83288877,1032228659
31056172,1032215268
30510691,1032209456
38531550,1032167551
57543737,1032100829
72449218,1032027216
25701347,1032017448
79648259,1031955341
13271611,1031941786
37356195,1031909005
94115663,1031906107
58220553,1031902423
00306433,1031857171
72018029,1031821889
45432723,1031811377
04670454,1031788511
47589801,1031730128
73802675,1031677843
77218953,1031674689
23550107,1031662039
06358847,1031619038
83075068,1031611823
55385338,1031602723
67825679,1031542530
59500892,1031537860
24929424,1031451454
83600055,1031424819
48566096,1031412466
97212862,1031358652
43349920,1031327737
30499172,1031322926
42958849,1031312876
90757462,1031127340
17968824,1031097606
23373197,1031094590
23048033,1031038748
91831036,1031009334
26491827,1030989832
39929183,1030984640
18770936,1030966413
81716707,1030918754
72337178,1030876245
11660784,1030866367
54955433,1030826519
03650137,1030740715
87371354,1030727146
00291688,1030674228
62410987,1030663824
66173939,1030651221
81268250,1030609249
09473918,1030590615
09252549,1030560688
31738369,1030545051
98721951,1030533374
28787718,1030530364
75648723,1030514178
45079938,1030510167
45204271,1030457902
55539150,1030444235
03759985,1030423688
90298310,1030306245
27218676,1030231310
83605228,1030212604
73328149,1030154391
33630294,1030065982
10373858,1030065376
67676128,1030064314
86689014,1030032651
62828398,1030025926
78937528,1030008939
95749721,1029951085
48687369,1029920117
66356612,1029888368
12857051,1029876997
68290842,1029871905
31926038,1029871665
81036918,1029788826
20603084,1029785960
62594268,1029770893
64693756,1029763797
52661290,1029727554
36879144,1029725349
58354452,1029721117
78921555,1029703660
87403166,1029691998
41459448,1029687807
54355972,1029685784
30217077,1029671521
88103699,1029646693
36532098,1029643933
42640968,1029614739
55710482,1029586413
15519472,1029559608
08320091,1029510847
60587421,1029490571
74907752,1029467173
62266734,1029405659
76153395,1029396139
00250333,1029385360
09276323,1029351198
92001600,1029331863
52666085,1029324781
65965559,1029229653
82654968,1029216158
38317170,1029206550
46836789,1029154664
45594672,1029150717
35002933,1029112312
68050726,1029109930
64946759,1029096680
37149087,1029049906
94683350,1029045416
01665438,1029031038
88725627,1029008693
50017462,1028992821
16092381,1028965312
48748303,1028961407
93348370,1028921049
73688870,1028898609
94460871,1028890442
41693528,1028886777
94560946,1028847306
57384935,1028824958
88438711,1028808206
38032322,1028776053
64952317,1028688826
74156123,1028682594
46603231,1028679696
05133218,1028678768
27665409,1028666031
47834659,1028652674
44016420,1028616101
35339325,1028570044
85543188,1028490843
55813616,1028457452
17436973,1028439785
66237331,1028396401
32377461,1028349441
32220576,1028313192
51203545,1028301717
09074872,1028301697
70917208,1028210784
15010368,1028164810
13029668,1028155658
70636550,1028024844
59452941,1027978099
32451458,1027927300
91781332,1027893291
74353002,1027874503
00295803,1027868462
92267434,1027863456
43103242,1027793750
18545767,1027744752
16735851,1027698404
73879491,1027675588
04820676,1027673908
67153208,1027670849
02586013,1027580278
88552640,1027538928
36982769,1027538562
90431372,1027485040
39776162,1027401427
48445032,1027354887
94209385,1027320130
31795376,1027298345
87517056,1027279307
82776270,1027278855
11921534,1027262128
78002655,1027239912
30750365,1027127161
91422265,1027107033
82462352,1027091693
60259868,1027071007
32918300,1027067251
15280997,1027053679
50496711,1027025712
60174564,1027011335
03046034,1026942099
35566622,1026861144
39808185,1026842581
10474821,1026794395
71547088,1026739990
82469078,1026733217
51740406,1026728949
02056148,1026722538
76232636,1026682777
80041319,1026669747
38475976,1026660305
10668676,1026649873
29454174,1026641688
60466920,1026611770
63603217,1026565519
02406031,1026503076
01348726,1026476027
97998987,1026451398
65029515,1026440986
96767695,1026432202
75075655,1026423504
58845667,1026416277
33276435,1026386230
59904972,1026350284
32376714,1026289855
69481513,1026280425
54856135,1026244463
53132739,1026233379
64963354,1026148843
44425517,1026135607
61857134,1026134898
68721875,1026126436
20795038,1026121099
19159819,1026116466
94912997,1026100851
91699241,1026064803
48075798,1026061064
68919437,1026026109
10536137,1026014273
24167622,1025904964
05301381,1025838939
31408259,1025831802
78913513,1025831611
65291248,1025824008
36128621,1025823178
77827127,1025815587
02463345,1025755090
55228618,1025661822
35082021,1025646047
29377248,1025607807
78532929,1025543867
92826577,1025451403
75498687,1025417488
80624746,1025353653
28890149,1025231517
44072964,1025151622
87384316,1025121363
28659564,1025077100
10456636,1025024691
30073167,1025003019
12087217,1024995114
34848309,1024971704
59966209,1024963696
90243311,1024934213
15903135,1024930930
85735957,1024925579
97029243,1024923792
03730156,1024920894
52153115,1024890091
64735232,1024810304
17713211,1024787477
36645269,1024764123
90517855,1024747557
99657883,1024702448
12939328,1024693507
09088682,1024690027
86087189,1024687274
22772309,1024678017
70164241,1024649602
24623515,1024625387
51619253,1024612561
45199161,1024600590
31593754,1024556143
69895049,1024554763
70307809,1024550216
14344203,1024506995
17978725,1024503364
26749287,1024485406
71104464,1024435605
16651614,1024400210
04337084,1024382333
42287968,1024271035
48506841,1024263808
28138563,1024228623
53382785,1024184033
01368883,1024156762
56283652,1024143912
75084914,1024120896
62035270,1024092185
82927792,1024089578
84463847,1024086784
56856410,1024024201
97466876,1024020884
98159145,1023987137
30397199,1023969180
77504405,1023967281
53806540,1023958110
12357138,1023953590
26200733,1023953368
40565817,1023930637
89257441,1023865990
29514253,1023853621
58576970,1023826410
72733415,1023824217
89122550,1023768454
06799627,1023647549
43058014,1023646257
71541367,1023616244
21174690,1023595955
30935897,1023559474
41799957,1023507358
09373809,1023498933
23278598,1023456722
82337493,1023450141
09083583,1023426643
29117907,1023414946
16517711,1023404850
86302652,1023376993
40755804,1023361565
92379934,1023344533
10148328,1023307971
36454133,1023292908
03367356,1023291131
58956330,1023275717
62800340,1023259536
38193976,1023190663
62342122,1023137884
28403176,1023112526
64914799,1023099548
13038766,1023061015
07823959,1023056733
47440781,1023039176
73888152,1023025811
82974512,1023007302
70055739,1022993955
32512055,1022963607
92864250,1022921187
56514226,1022878248
15133917,1022802277
56744145,1022783457
27453428,1022726137
46480035,1022690789
47955908,1022661745
81441666,1022594485
74884184,1022587068
69291178,1022561133
23447611,1022552595
03882223,1022542502
58262394,1022535788
55420652,1022523441
10281172,1022478118
80361061,1022446591
66752490,1022417008
23980460,1022411480
81687825,1022353898
82294822,1022342562
27598090,1022336522
69750479,1022289887
96075256,1022267840
56687702,1022266638
58478983,1022202733
52259558,1022166684
12274733,1021980957
29007172,1021978906
50560456,1021978597
78809591,1021954976
53695575,1021939326
92015046,1021901363
67944718,1021875895
02029806,1021824292
91624155,1021729583
58601841,1021700431
39437982,1021691588
23140691,1021688036
39344050,1021652520
98839842,1021606642
33327210,1021605770
49186233,1021544077
12294337,1021529122
72121724,1021525936
80307562,1021491963
40249542,1021491498
44971837,1021447472
76848518,1021429215
91068025,1021427984
47958677,1021380647
10236157,1021298531
18512600,1021291186
28227638,1021260716
66457463,1021220699
44626633,1021209979
21653991,1021180283
40108414,1021099450
03226692,1021076731
61881678,1021066886
28801981,1021063911
93908352,1021031374
96147466,1020985710
23917539,1020949322
51560859,1020905185
63059907,1020898101
98686965,1020897795
10118510,1020888393
70433521,1020881911
38540163,1020864679
46307294,1020852708
13184029,1020798626
71036373,1020765148
36889473,1020746124
40102389,1020717269
82878373,1020706387
69914261,1020678785
16364741,1020638212
63862204,1020519028
66593694,1020491827
28524802,1020488556
15285799,1020485979
14486474,1020482563
79261114,1020453805
91779426,1020385991
61542342,1020341140
31239050,1020313203
08987563,1020305627
80051605,1020289473
98289639,1020271230
40748160,1020241287
10310090,1020199107
20463485,1020110914
14411010,1020053452
14932554,1020011130
45438243,1020008805
67471515,1019972783
07263803,1019958767
49652530,1019923530
25976757,1019921487
57715283,1019880557
32458550,1019880317
07651437,1019863325
62177923,1019862546
50646868,1019857641
21013958,1019842413
96588449,1019840930
50848667,1019822341
48617543,1019794362
86500794,1019742023
71220374,1019736784
20163818,1019724076
06809460,1019682920
61145416,1019682585
35639896,1019670112
73954929,1019662096
76335703,1019621971
48961741,1019616675
27138670,1019609138
73733443,1019524975
35532617,1019523541
13884122,1019458310
08762960,1019415693
83831726,1019369899
12886404,1019350659
41538897,1019339476
80819588,1019300825
63324185,1019267039
72791822,1019245536
85445284,1019235526
82352734,1019233602
50116473,1019227162
87823842,1019213350
10617469,1019172528
81391411,1019168571
74535005,1019168391
86092062,1019105108
07888177,1019097320
79154142,1019086543
32448969,1019064718
12615024,1019064035
56549111,1018959155
92688836,1018890857
34434980,1018885799
18696004,1018763814
46289673,1018760254
10690228,1018736683
81431620,1018720467
79663041,1018698144
37972534,1018638871
79563400,1018604326
10228867,1018597257
74674714,1018572182
78112831,1018553827
60218937,1018513833
41248577,1018503950
01007144,1018448884
07609309,1018443168
58719591,1018441708
72039177,1018429785
24863970,1018380320
67871574,1018321109
16270852,1018313114
99297204,1018310277
14640932,1018289649
68129820,1018285051
23446280,1018252657
62400664,1018218832
64065171,1018168396
28273444,1018166876
01388544,1018164084
75355627,1018159024
97681294,1018128035
87666396,1017988701
25188423,1017931148
01457628,1017929637
10595483,1017874712
73979131,1017862452
55309829,1017845648
50703070,1017838685
51166510,1017716723
28176440,1017675338
34730934,1017645752
57266369,1017590031
39661463,1017566347
06824962,1017552629
64439105,1017481650
16298593,1017443829
67832674,1017435975
25813637,1017310344
28317812,1017251093
18646994,1017237471
16296193,1017230297
18112944,1017198584
57949058,1017176957
85495133,1017149508
61840083,1017105402
26762197,1017072757
04569237,1017043360
69672965,1017028981
09121573,1017004277
08882929,1016984294
76324830,1016979890
95559635,1016954020
82226502,1016896990
09693838,1016895772
57974165,1016882148
53841521,1016870637
48299527,1016852427
21640335,1016851957
10901653,1016835032
56134028,1016834867
78319785,1016834692
63089396,1016824760
12443579,1016791354
42349460,1016761761
78459924,1016715440
07480457,1016696302
34031731,1016681542
05358851,1016679489
59148728,1016673159
51238904,1016601319
53993419,1016573693
45200062,1016573334
47401456,1016573098
72063777,1016536203
17158259,1016500207
44905914,1016498262
77398063,1016477853
37525553,1016474775
49133492,1016469996
54310979,1016461949
38155980,1016443942
84415361,1016434864
53616841,1016429911
89584947,1016422171
19607979,1016298857
91511589,1016252854
69599820,1016231503
30130238,1016205847
69216818,1016204693
00471503,1016196489
84528742,1016177998
33120698,1016146437
59097043,1016142328
78304901,1016132497
98409095,1016130036
48497948,1016115114
31001679,1016112688
65798314,1016044371
51134189,1016037209
49270440,1016036043
75964848,1016010625
48188357,1015990095
54613913,1015966258
45567676,1015955744
62673652,1015941514
67063837,1015830505
49482680,1015809791
73807579,1015804864
37506227,1015771593
29247247,1015751607
86941935,1015632267
86345002,1015629930
77100489,1015620636
71553001,1015584975
57929238,1015581417
66819308,1015533604
61756237,1015500457
64509521,1015452988
45918164,1015452258
73714484,1015445324
90170615,1015429589
85724963,1015346184
79596933,1015315265
77144555,1015271742
33395832,1015251061
93032827,1015203887
18091947,1015201755
36706835,1015183169
58884353,1015141434
84718907,1015139329
81391441,1015078563
83910639,1015077060
88134915,1015066331
69734820,1014977460
20123504,1014957661
48850803,1014938701
95438282,1014922837
48077659,1014914305
37562683,1014895128
11526826,1014867412
07477372,1014841536
84381909,1014806504
45105141,1014792189
96259806,1014707555
85347825,1014659501
71362890,1014633987
20939948,1014616566
03772812,1014547739
10292898,1014545031
56302146,1014488570
58634068,1014481797
09601454,1014476264
41208179,1014440927
22477138,1014359731
19590705,1014357368
50431763,1014342547
46503179,1014333666
40287050,1014329141
13586318,1014252585
23911230,1014212364
12009563,1014189345
72128450,1014178212
82932691,1014166821
36829226,1014149344
88871626,1014115499
41004379,1014097688
28996513,1014088757
26837998,1014082617
02784251,1014009089
54258140,1013982174
63636102,1013957309
47472990,1013942041
00655052,1013930515
80413222,1013897714
51037844,1013897282
01722027,1013849582
74899788,1013813093
34789268,1013772196
77420000,1013748576
90555075,1013732307
20443733,1013729003
38986948,1013712587
99643858,1013677514
70917058,1013639288
42204038,1013596237
84162133,1013583714
31400795,1013582857
01637548,1013580079
29229288,1013563369
89483631,1013511935
59998222,1013501663
60406857,1013499381
91551022,1013473493
48590636,1013444414
59425468,1013416684
07944873,1013416255
67652093,1013398693
36230475,1013370541
95934136,1013367802
69207623,1013367628
46766201,1013327850
59326677,1013270015
98184440,1013253650
78752283,1013177939
98850983,1013166274
09411579,1013141406
90164117,1013071862
98307538,1013039007
37284897,1013035191
81936436,1012995968
72969346,1012983938
79530489,1012948574
82879554,1012947737
33340494,1012925193
29372016,1012915452
49404463,1012884329
51917856,1012877487
67011888,1012858272
47473928,1012845454
84812053,1012797642
